                       Rpile_in_s1
date                              
2022 Mar 28 00:45:00  4.417234e+21
2022 Mar 28 00:50:00  1.847010e+25
2022 Mar 28 01:05:00  1.429708e+19
2022 Mar 28 01:10:00  3.777893e+22
2022 Mar 28 01:25:00  7.080816e+31
2022 Mar 28 01:30:00  1.036681e+27
2022 Mar 28 01:40:00  7.712793e+31
2022 Mar 28 01:50:00  3.799213e+09
2022 Mar 28 02:05:00  3.022230e+32
2022 Mar 28 02:20:00  5.585814e+34
2022 Mar 28 02:35:00  9.314621e+05
2022 Mar 28 02:40:00  3.374354e+27
2022 Mar 28 02:45:00  1.036681e+27
2022 Mar 28 03:00:00  1.014120e+31
2022 Mar 28 03:10:00  2.902920e+32
2022 Mar 28 03:15:00  2.902920e+32
2022 Mar 28 03:20:00  4.408726e+13
2022 Mar 28 03:25:00  5.333112e+04
2022 Mar 28 03:35:00  1.403824e+31
2022 Mar 28 03:45:00  4.429504e+27
2022 Mar 28 03:55:00  3.777893e+22
2022 Mar 28 04:00:00  4.429504e+27
2022 Mar 28 04:10:00  7.080816e+31
2022 Mar 28 04:25:00  6.388053e+13
2022 Mar 28 04:35:00  3.777893e+22
2022 Mar 28 04:40:00  3.777893e+22
2022 Mar 28 04:45:00  3.777893e+22
2022 Mar 28 05:35:00  1.752379e+19
2022 Mar 28 05:40:00  3.777893e+22
2022 Mar 28 05:50:00  1.403979e+31
2022 Mar 28 06:05:00  7.778521e+31
2022 Mar 28 06:10:00  6.595079e+22
2022 Mar 28 06:25:00  2.840743e+20
2022 Mar 28 06:35:00  1.014120e+31
2022 Mar 28 06:40:00  1.036681e+27
2022 Mar 28 06:45:00  2.510864e+08
2022 Mar 28 06:50:00  3.022230e+32
2022 Mar 28 06:55:00  1.183736e+33
2022 Mar 28 07:30:00  4.417234e+21
2022 Mar 28 07:35:00  1.887859e+28
2022 Mar 28 07:40:00  7.080816e+31
2022 Mar 28 07:45:00  3.022230e+32
2022 Mar 28 07:50:00  2.902920e+32
2022 Mar 28 07:55:00  3.873336e+12
2022 Mar 28 08:00:00  1.841542e+31
2022 Mar 28 08:10:00  1.841542e+31
2022 Mar 28 11:05:00  1.822000e+04
2022 Mar 28 19:15:00  2.032560e+04
2022 Mar 28 23:20:00  8.001620e+05
2022 Mar 28 23:55:00  5.276005e+03
                      Rpile_in_s16
date                              
2022 Mar 28 00:00:00  1.887859e+28
2022 Mar 28 00:05:00  1.014120e+31
2022 Mar 28 00:55:00  1.717713e+19
2022 Mar 28 01:05:00  7.080816e+31
2022 Mar 28 01:10:00  1.014120e+31
2022 Mar 28 01:20:00  4.438303e+27
2022 Mar 28 01:25:00  1.032476e+12
2022 Mar 28 01:30:00  2.862170e+23
2022 Mar 28 01:45:00  3.777893e+22
2022 Mar 28 02:05:00  1.036681e+27
2022 Mar 28 02:30:00  1.717713e+19
2022 Mar 28 02:35:00  3.777893e+22
2022 Mar 28 02:45:00  4.429504e+27
2022 Mar 28 02:50:00  1.214022e+33
2022 Mar 28 02:55:00  9.766473e+05
2022 Mar 28 03:00:00  1.036681e+27
2022 Mar 28 03:10:00  1.841542e+31
2022 Mar 28 03:15:00  7.510885e+34
2022 Mar 28 03:20:00  3.733163e+27
2022 Mar 28 03:25:00  1.740847e+25
2022 Mar 28 03:30:00  4.736015e+22
2022 Mar 28 03:40:00  2.902920e+32
2022 Mar 28 03:45:00  1.740852e+25
2022 Mar 28 04:00:00  2.581402e+11
2022 Mar 28 04:05:00  3.777893e+22
2022 Mar 28 04:10:00  1.049891e+12
2022 Mar 28 04:20:00  1.157819e+27
2022 Mar 28 04:40:00  1.661546e+22
2022 Mar 28 04:45:00  3.906370e+12
2022 Mar 28 04:50:00  1.036681e+27
2022 Mar 28 04:55:00  7.080816e+31
2022 Mar 28 05:00:00  1.036681e+27
2022 Mar 28 05:10:00  1.080538e+27
2022 Mar 28 05:20:00  4.429504e+27
2022 Mar 28 05:25:00  1.404041e+31
2022 Mar 28 05:55:00  1.157819e+27
2022 Mar 28 06:00:00  7.080816e+31
2022 Mar 28 06:15:00  1.648604e+22
2022 Mar 28 06:30:00  3.022230e+32
2022 Mar 28 06:35:00  1.036681e+27
2022 Mar 28 06:40:00  1.841542e+31
2022 Mar 28 06:50:00  1.429708e+19
2022 Mar 28 07:00:00  3.777893e+22
2022 Mar 28 07:10:00  7.146319e+22
2022 Mar 28 07:15:00  3.777893e+22
2022 Mar 28 07:40:00  7.700977e+31
2022 Mar 28 07:45:00  1.036681e+27
2022 Mar 28 07:50:00  1.841542e+31
2022 Mar 28 09:45:00  2.000000e+04
2022 Mar 28 09:55:00  5.421182e+03
2022 Mar 28 10:50:00  2.603550e+04
2022 Mar 28 15:55:00  1.034369e+05
2022 Mar 28 16:05:00  1.781660e+04
2022 Mar 28 20:50:00  2.000000e+04
2022 Mar 28 21:00:00  5.127271e+03
2022 Mar 28 21:05:00  2.428880e+04
2022 Mar 28 21:30:00  5.254863e+03
2022 Mar 28 22:05:00  5.293457e+03
                      Rpile_in_s11
date                              
2022 Mar 28 00:00:00  1.036681e+27
2022 Mar 28 00:15:00  1.403948e+31
2022 Mar 28 00:30:00  1.429708e+19
2022 Mar 28 00:35:00  1.014120e+31
2022 Mar 28 01:00:00  4.429504e+27
2022 Mar 28 01:05:00  1.157819e+27
2022 Mar 28 01:10:00  4.631198e+27
2022 Mar 28 01:15:00  3.022230e+32
2022 Mar 28 01:25:00  1.014120e+31
2022 Mar 28 01:35:00  7.712793e+31
2022 Mar 28 01:45:00  6.305383e+13
2022 Mar 28 01:50:00  3.082678e+32
2022 Mar 28 02:05:00  2.473693e+11
2022 Mar 28 02:20:00  1.841542e+31
2022 Mar 28 02:40:00  2.236613e+11
2022 Mar 28 02:45:00  3.073379e+32
2022 Mar 28 02:50:00  1.717713e+19
2022 Mar 28 03:05:00  1.036681e+27
2022 Mar 28 03:10:00  7.153815e+22
2022 Mar 28 03:15:00  3.777893e+22
2022 Mar 28 03:25:00  4.342291e+21
2022 Mar 28 03:35:00  1.036681e+27
2022 Mar 28 03:40:00  5.333143e+04
2022 Mar 28 03:45:00  3.022230e+32
2022 Mar 28 03:55:00  7.080816e+31
2022 Mar 28 04:00:00  3.022230e+32
2022 Mar 28 04:15:00  1.841542e+31
2022 Mar 28 04:25:00  1.157819e+27
2022 Mar 28 04:35:00  4.429504e+27
2022 Mar 28 04:50:00  1.079332e+27
2022 Mar 28 04:55:00  7.156544e+22
2022 Mar 28 05:05:00  5.909441e+07
2022 Mar 28 05:15:00  1.717713e+19
2022 Mar 28 05:35:00  1.036681e+27
2022 Mar 28 05:45:00  1.157819e+27
2022 Mar 28 06:00:00  4.515217e+27
2022 Mar 28 06:05:00  4.182185e+12
2022 Mar 28 06:20:00  1.241307e+28
2022 Mar 28 06:25:00  7.080816e+31
2022 Mar 28 06:40:00  2.510864e+08
2022 Mar 28 06:45:00  1.014120e+31
2022 Mar 28 07:00:00  2.173916e+08
2022 Mar 28 07:05:00  4.841072e+30
2022 Mar 28 07:10:00  7.080816e+31
2022 Mar 28 07:45:00  1.498635e+10
2022 Mar 28 08:00:00  1.403855e+31
2022 Mar 28 08:10:00  5.528543e+31
2022 Mar 28 10:10:00  5.619786e+03
2022 Mar 28 11:20:00  2.000000e+04
2022 Mar 28 16:05:00  1.887020e+04
2022 Mar 28 19:15:00  1.537140e+04
                      Rpile_out_s1
date                              
2022 Mar 28 00:15:00  1.717713e+19
2022 Mar 28 00:20:00  3.022230e+32
2022 Mar 28 00:25:00  3.538266e+33
2022 Mar 28 00:35:00  2.902920e+32
2022 Mar 28 00:45:00  4.417234e+21
2022 Mar 28 00:50:00  4.429504e+27
2022 Mar 28 01:05:00  1.429708e+19
2022 Mar 28 01:25:00  7.213305e+22
2022 Mar 28 01:30:00  2.902920e+32
2022 Mar 28 01:40:00  2.832020e+32
2022 Mar 28 01:50:00  7.493462e+28
2022 Mar 28 02:10:00  1.079276e+27
2022 Mar 28 02:35:00  7.080816e+31
2022 Mar 28 02:50:00  7.212613e+22
2022 Mar 28 03:00:00  7.080816e+31
2022 Mar 28 03:15:00  1.036681e+27
2022 Mar 28 03:30:00  2.902920e+32
2022 Mar 28 03:35:00  1.786235e+31
2022 Mar 28 03:40:00  1.014120e+31
2022 Mar 28 03:45:00  7.080816e+31
2022 Mar 28 03:55:00  3.777893e+22
2022 Mar 28 04:00:00  7.080816e+31
2022 Mar 28 04:05:00  3.518437e+13
2022 Mar 28 04:35:00  1.036681e+27
2022 Mar 28 04:45:00  1.717713e+19
2022 Mar 28 04:50:00  3.022230e+32
2022 Mar 28 05:00:00  1.014120e+31
2022 Mar 28 05:05:00  2.902920e+32
2022 Mar 28 05:20:00  2.522882e+14
2022 Mar 28 05:25:00  3.777893e+22
2022 Mar 28 05:30:00  1.079294e+27
2022 Mar 28 05:40:00  2.902920e+32
2022 Mar 28 05:50:00  1.661546e+22
2022 Mar 28 05:55:00  1.014120e+31
2022 Mar 28 06:35:00  5.083282e+31
2022 Mar 28 06:50:00  4.429504e+27
2022 Mar 28 07:00:00  7.080816e+31
2022 Mar 28 07:10:00  4.535812e+30
2022 Mar 28 07:15:00  7.037908e+22
2022 Mar 28 07:20:00  1.717713e+19
2022 Mar 28 07:30:00  4.532104e+33
2022 Mar 28 07:35:00  1.841542e+31
2022 Mar 28 07:55:00  1.241308e+28
2022 Mar 28 08:10:00  1.841542e+31
2022 Mar 28 09:15:00  2.205040e+04
2022 Mar 28 09:40:00  5.290612e+03
2022 Mar 28 14:00:00  2.000000e+04
2022 Mar 28 16:00:00  5.476903e+03
2022 Mar 28 17:10:00  2.000000e+04
2022 Mar 28 21:55:00  1.999920e+04
2022 Mar 28 23:00:00  1.523486e+04
                      Rpile_out_cr_s4
date                                 
2022 Mar 28 00:00:00     1.717713e+19
2022 Mar 28 00:15:00     4.429504e+27
2022 Mar 28 00:20:00     1.498635e+10
2022 Mar 28 00:35:00     1.157819e+27
2022 Mar 28 00:50:00     1.904576e+31
2022 Mar 28 00:55:00     2.902920e+32
2022 Mar 28 01:00:00     3.393681e+27
2022 Mar 28 01:05:00     1.717713e+19
2022 Mar 28 01:15:00     1.717713e+19
2022 Mar 28 01:20:00     1.429708e+19
2022 Mar 28 01:25:00     2.473693e+11
2022 Mar 28 01:45:00     1.429708e+19
2022 Mar 28 01:55:00     4.322153e+27
2022 Mar 28 02:10:00     2.902920e+32
2022 Mar 28 02:15:00     1.788257e+28
2022 Mar 28 02:40:00     1.692698e+22
2022 Mar 28 02:45:00     1.036681e+27
2022 Mar 28 02:50:00     2.902920e+32
2022 Mar 28 03:20:00     1.841542e+31
2022 Mar 28 03:25:00     1.801322e+25
2022 Mar 28 03:35:00     2.902920e+32
2022 Mar 28 03:40:00     7.144941e+31
2022 Mar 28 03:55:00     4.371878e+21
2022 Mar 28 04:00:00     1.014120e+31
2022 Mar 28 04:05:00     2.902920e+32
2022 Mar 28 04:10:00     9.684381e+05
2022 Mar 28 04:15:00     1.157819e+27
2022 Mar 28 04:30:00     7.080816e+31
2022 Mar 28 04:35:00     7.156544e+22
2022 Mar 28 04:45:00     1.786152e+25
2022 Mar 28 05:00:00     2.614199e+11
2022 Mar 28 05:30:00     2.902920e+32
2022 Mar 28 05:35:00     2.902920e+32
2022 Mar 28 06:05:00     4.429504e+27
2022 Mar 28 06:15:00     4.079108e+12
2022 Mar 28 06:20:00     1.157819e+27
2022 Mar 28 06:25:00     4.429504e+27
2022 Mar 28 06:30:00     3.777893e+22
2022 Mar 28 06:35:00     3.518437e+13
2022 Mar 28 06:45:00     4.056482e+31
2022 Mar 28 06:55:00     1.717713e+19
2022 Mar 28 07:00:00     3.906637e+12
2022 Mar 28 07:15:00     9.372171e+08
2022 Mar 28 08:00:00     3.022230e+32
2022 Mar 28 09:25:00     5.486172e+03
2022 Mar 28 11:00:00     5.414849e+03
2022 Mar 28 11:05:00     2.000000e+04
2022 Mar 28 12:35:00     5.107945e+03
2022 Mar 28 14:15:00     6.686200e+03
2022 Mar 28 22:10:00     2.575060e+04
                      Rpile_out_s9
date                              
2022 Mar 28 00:00:00  4.417234e+21
2022 Mar 28 00:05:00  2.576204e+20
2022 Mar 28 00:10:00  4.649940e+27
2022 Mar 28 00:15:00  1.036681e+27
2022 Mar 28 00:20:00  4.429504e+27
2022 Mar 28 00:30:00  3.393691e+27
2022 Mar 28 00:40:00  1.429708e+19
2022 Mar 28 01:10:00  6.913055e+28
2022 Mar 28 01:35:00  4.631198e+27
2022 Mar 28 01:40:00  5.174015e+28
2022 Mar 28 01:55:00  1.122467e+21
2022 Mar 28 02:00:00  3.022230e+32
2022 Mar 28 02:05:00  3.072724e+32
2022 Mar 28 02:10:00  1.403917e+31
2022 Mar 28 02:20:00  1.429708e+19
2022 Mar 28 02:30:00  1.841542e+31
2022 Mar 28 02:35:00  7.080816e+31
2022 Mar 28 02:40:00  7.398721e+31
2022 Mar 28 02:45:00  1.014120e+31
2022 Mar 28 02:55:00  9.314621e+05
2022 Mar 28 03:00:00  5.082908e+31
2022 Mar 28 03:05:00  4.182185e+12
2022 Mar 28 03:30:00  1.852509e+28
2022 Mar 28 03:45:00  3.777893e+22
2022 Mar 28 03:55:00  4.470990e+21
2022 Mar 28 04:00:00  1.717713e+19
2022 Mar 28 04:20:00  4.429504e+27
2022 Mar 28 04:25:00  4.429504e+27
2022 Mar 28 04:30:00  1.429708e+19
2022 Mar 28 04:35:00  7.269116e+31
2022 Mar 28 04:40:00  1.662958e+22
2022 Mar 28 04:45:00  3.906370e+12
2022 Mar 28 04:50:00  4.371878e+21
2022 Mar 28 04:55:00  3.733163e+27
2022 Mar 28 05:15:00  1.014120e+31
2022 Mar 28 05:20:00  3.518437e+13
2022 Mar 28 05:25:00  1.404041e+31
2022 Mar 28 05:30:00  1.404041e+31
2022 Mar 28 05:35:00  2.614191e+11
2022 Mar 28 05:45:00  3.873336e+12
2022 Mar 28 05:50:00  7.224348e+28
2022 Mar 28 05:55:00  4.429504e+27
2022 Mar 28 06:25:00  1.429708e+19
2022 Mar 28 06:35:00  1.566478e+10
2022 Mar 28 07:00:00  1.841542e+31
2022 Mar 28 07:05:00  7.080816e+31
2022 Mar 28 07:15:00  1.841542e+31
2022 Mar 28 07:20:00  2.420341e+11
2022 Mar 28 07:30:00  3.075197e+12
2022 Mar 28 07:40:00  1.036681e+27
2022 Mar 28 07:50:00  2.236613e+11
2022 Mar 28 07:55:00  1.157819e+27
2022 Mar 28 08:00:00  1.157819e+27
2022 Mar 28 08:05:00  1.692698e+22
2022 Mar 28 14:15:00  1.829360e+04
2022 Mar 28 14:30:00  2.559900e+04
2022 Mar 28 19:00:00  1.912760e+04
2022 Mar 28 19:15:00  2.072540e+04
2022 Mar 28 22:10:00  1.862600e+04
                      Rpile_out_s3
date                              
2022 Mar 28 00:10:00  3.022230e+32
2022 Mar 28 00:25:00  1.887859e+28
2022 Mar 28 00:45:00  7.700977e+31
2022 Mar 28 00:55:00  2.831785e+32
2022 Mar 28 01:05:00  1.036681e+27
2022 Mar 28 01:15:00  8.613001e+05
2022 Mar 28 01:25:00  4.429504e+27
2022 Mar 28 01:30:00  2.902920e+32
2022 Mar 28 01:45:00  1.429708e+19
2022 Mar 28 01:50:00  4.880381e+30
2022 Mar 28 02:05:00  1.014120e+31
2022 Mar 28 02:15:00  1.028266e+12
2022 Mar 28 02:25:00  2.992681e+12
2022 Mar 28 02:35:00  4.583270e+30
2022 Mar 28 02:45:00  2.902920e+32
2022 Mar 28 03:20:00  4.801152e+30
2022 Mar 28 03:25:00  8.609670e+08
2022 Mar 28 04:10:00  4.429504e+27
2022 Mar 28 04:15:00  1.157819e+27
2022 Mar 28 04:20:00  4.182185e+12
2022 Mar 28 04:25:00  7.081415e+31
2022 Mar 28 04:30:00  1.841542e+31
2022 Mar 28 04:50:00  1.692698e+22
2022 Mar 28 05:05:00  5.207054e+34
2022 Mar 28 05:15:00  1.429708e+19
2022 Mar 28 05:55:00  4.182185e+12
2022 Mar 28 06:00:00  1.157819e+27
2022 Mar 28 06:30:00  4.835420e+30
2022 Mar 28 06:40:00  2.902920e+32
2022 Mar 28 06:50:00  1.014120e+31
2022 Mar 28 06:55:00  1.076476e+21
2022 Mar 28 07:00:00  2.379045e+14
2022 Mar 28 07:05:00  1.429708e+19
2022 Mar 28 07:20:00  4.587829e+27
2022 Mar 28 07:25:00  1.841542e+31
2022 Mar 28 07:30:00  7.700977e+31
2022 Mar 28 07:40:00  4.429504e+27
2022 Mar 28 07:45:00  1.014120e+31
2022 Mar 28 08:00:00  7.080816e+31
2022 Mar 28 08:10:00  7.080816e+31
2022 Mar 28 09:45:00  2.000000e+04
2022 Mar 28 12:40:00  2.000000e+04
2022 Mar 28 13:05:00  5.254474e+03
2022 Mar 28 14:25:00  5.359065e+03
2022 Mar 28 18:45:00  2.000000e+04
                      Rpile_out_s16
date                               
2022 Mar 28 00:25:00   4.417234e+21
2022 Mar 28 00:40:00   4.371476e+27
2022 Mar 28 00:45:00   1.429708e+19
2022 Mar 28 00:55:00   3.777893e+22
2022 Mar 28 01:05:00   4.429504e+27
...                             ...
2022 Mar 28 14:25:00   5.298869e+03
2022 Mar 28 16:00:00   5.313605e+03
2022 Mar 28 17:35:00   5.343920e+03
2022 Mar 28 17:40:00   2.000000e+04
2022 Mar 28 19:10:00   5.098756e+03

[61 rows x 1 columns]
                      Rpile_out_s11
date                               
2022 Mar 28 00:00:00   2.902920e+32
2022 Mar 28 00:25:00   2.122827e+32
2022 Mar 28 00:30:00   1.036681e+27
2022 Mar 28 00:50:00   2.478900e+14
2022 Mar 28 01:05:00   1.717713e+19
...                             ...
2022 Mar 28 16:05:00   1.704980e+04
2022 Mar 28 17:55:00   2.000000e+04
2022 Mar 28 20:50:00   2.000000e+04
2022 Mar 28 21:15:00   5.178579e+03
2022 Mar 28 22:35:00   5.351162e+03

[67 rows x 1 columns]
                         Rsw_in_s1
date                              
2022 Mar 28 00:00:00  1.429708e+19
2022 Mar 28 00:10:00  4.429504e+27
2022 Mar 28 00:20:00  1.122819e+10
2022 Mar 28 00:25:00  4.429504e+27
2022 Mar 28 00:30:00  1.752385e+19
2022 Mar 28 00:40:00  1.036681e+27
2022 Mar 28 01:00:00  1.841542e+31
2022 Mar 28 01:15:00  1.429708e+19
2022 Mar 28 01:20:00  3.082678e+32
2022 Mar 28 01:25:00  4.711110e+24
2022 Mar 28 01:45:00  3.393691e+27
2022 Mar 28 01:55:00  1.841542e+31
2022 Mar 28 02:05:00  1.841542e+31
2022 Mar 28 02:15:00  1.429708e+19
2022 Mar 28 02:20:00  1.157819e+27
2022 Mar 28 02:25:00  7.080816e+31
2022 Mar 28 02:35:00  1.081422e+24
2022 Mar 28 02:40:00  7.080816e+31
2022 Mar 28 03:00:00  4.544358e+30
2022 Mar 28 03:05:00  1.692698e+22
2022 Mar 28 03:25:00  1.717713e+19
2022 Mar 28 03:40:00  1.449875e+31
2022 Mar 28 03:45:00  1.186655e+27
2022 Mar 28 04:00:00  7.271412e+31
2022 Mar 28 04:05:00  1.014120e+31
2022 Mar 28 04:10:00  1.717713e+19
2022 Mar 28 04:15:00  3.085411e+32
2022 Mar 28 04:20:00  3.022230e+32
2022 Mar 28 04:25:00  3.022230e+32
2022 Mar 28 04:30:00  1.157819e+27
2022 Mar 28 04:55:00  9.684381e+05
2022 Mar 28 05:10:00  7.778521e+31
2022 Mar 28 05:15:00  1.079276e+27
2022 Mar 28 06:00:00  1.429708e+19
2022 Mar 28 06:05:00  1.717713e+19
2022 Mar 28 06:15:00  1.157819e+27
2022 Mar 28 06:45:00  1.036681e+27
2022 Mar 28 07:00:00  1.897081e+31
2022 Mar 28 07:05:00  1.841542e+31
2022 Mar 28 07:10:00  7.493461e+28
2022 Mar 28 07:25:00  1.429708e+19
2022 Mar 28 07:35:00  4.631198e+27
2022 Mar 28 07:45:00  1.717713e+19
2022 Mar 28 07:50:00  1.036681e+27
2022 Mar 28 08:00:00  1.775291e+28
2022 Mar 28 08:10:00  3.145373e+32
2022 Mar 28 08:20:00  5.603993e+03
2022 Mar 28 08:55:00  5.429460e+03
2022 Mar 28 10:50:00  2.183840e+04
2022 Mar 28 11:15:00  5.261511e+03
2022 Mar 28 15:35:00  2.000000e+04
2022 Mar 28 16:55:00  5.354949e+03
2022 Mar 28 17:35:00  5.440937e+03
2022 Mar 28 18:45:00  2.000000e+04
2022 Mar 28 23:30:00  1.589400e+04
                      Rsw_in_cr_s4
date                              
2022 Mar 28 00:05:00  1.717713e+19
2022 Mar 28 00:25:00  7.080816e+31
2022 Mar 28 00:30:00  1.036681e+27
2022 Mar 28 00:45:00  7.712793e+31
2022 Mar 28 00:50:00  4.429504e+27
2022 Mar 28 01:00:00  1.014120e+31
2022 Mar 28 01:10:00  7.080816e+31
2022 Mar 28 01:25:00  4.429504e+27
2022 Mar 28 01:30:00  1.157819e+27
2022 Mar 28 01:50:00  7.080816e+31
2022 Mar 28 02:15:00  9.766473e+05
2022 Mar 28 02:20:00  4.334131e+24
2022 Mar 28 02:40:00  1.014120e+31
2022 Mar 28 03:15:00  1.157819e+27
2022 Mar 28 03:20:00  4.801152e+30
2022 Mar 28 03:25:00  1.102673e+07
2022 Mar 28 03:30:00  1.717713e+19
2022 Mar 28 03:55:00  2.840414e+29
2022 Mar 28 04:10:00  4.429504e+27
2022 Mar 28 04:25:00  1.426107e+31
2022 Mar 28 04:30:00  4.371878e+21
2022 Mar 28 04:40:00  1.717713e+19
2022 Mar 28 04:45:00  7.224348e+28
2022 Mar 28 05:05:00  1.566478e+10
2022 Mar 28 05:10:00  8.423791e+26
2022 Mar 28 05:15:00  2.902920e+32
2022 Mar 28 05:20:00  1.036681e+27
2022 Mar 28 05:40:00  1.028266e+12
2022 Mar 28 06:10:00  2.632960e+20
2022 Mar 28 06:15:00  4.429504e+27
2022 Mar 28 06:35:00  1.014120e+31
2022 Mar 28 06:40:00  2.902920e+32
2022 Mar 28 07:25:00  4.429504e+27
2022 Mar 28 07:40:00  3.022230e+32
2022 Mar 28 07:45:00  3.022230e+32
2022 Mar 28 07:50:00  3.777893e+22
2022 Mar 28 07:55:00  6.590952e+22
2022 Mar 28 08:00:00  1.786229e+31
2022 Mar 28 08:10:00  2.614191e+11
2022 Mar 28 09:25:00  5.348767e+03
2022 Mar 28 11:00:00  5.441840e+03
2022 Mar 28 12:35:00  5.420780e+03
2022 Mar 28 12:40:00  2.000000e+04
2022 Mar 28 14:10:00  5.075880e+03
2022 Mar 28 15:50:00  6.021000e+03
2022 Mar 28 23:45:00  2.574340e+04
                         Rsw_in_s9
date                              
2022 Mar 28 00:00:00  8.284316e+23
2022 Mar 28 00:25:00  1.752385e+19
2022 Mar 28 00:30:00  1.014120e+31
2022 Mar 28 00:35:00  3.393691e+27
2022 Mar 28 01:15:00  4.010587e+12
2022 Mar 28 01:20:00  1.841542e+31
2022 Mar 28 01:25:00  1.036681e+27
2022 Mar 28 01:30:00  4.417234e+21
2022 Mar 28 01:50:00  1.429708e+19
2022 Mar 28 02:10:00  4.182185e+12
2022 Mar 28 02:15:00  6.534664e+10
2022 Mar 28 02:25:00  1.717713e+19
2022 Mar 28 02:30:00  4.631198e+27
2022 Mar 28 02:35:00  4.544358e+30
2022 Mar 28 02:45:00  5.528542e+31
2022 Mar 28 02:50:00  4.079108e+12
2022 Mar 28 02:55:00  4.429504e+27
2022 Mar 28 03:05:00  4.429504e+27
2022 Mar 28 03:10:00  3.022230e+32
2022 Mar 28 03:15:00  3.022230e+32
2022 Mar 28 03:25:00  1.740852e+25
2022 Mar 28 03:30:00  1.014120e+31
2022 Mar 28 03:35:00  7.080816e+31
2022 Mar 28 03:40:00  7.778624e+31
2022 Mar 28 03:50:00  1.049891e+12
2022 Mar 28 03:55:00  4.182185e+12
2022 Mar 28 04:10:00  1.429708e+19
2022 Mar 28 04:15:00  1.928843e+14
2022 Mar 28 04:50:00  2.840414e+29
2022 Mar 28 04:55:00  1.014120e+31
2022 Mar 28 05:05:00  3.873336e+12
2022 Mar 28 05:15:00  1.457798e+31
2022 Mar 28 05:20:00  1.014120e+31
2022 Mar 28 05:30:00  4.182185e+12
2022 Mar 28 05:35:00  4.429504e+27
2022 Mar 28 05:45:00  4.429504e+27
2022 Mar 28 06:10:00  1.841542e+31
2022 Mar 28 06:15:00  1.036681e+27
2022 Mar 28 06:35:00  3.777893e+22
2022 Mar 28 06:40:00  3.022230e+32
2022 Mar 28 06:45:00  2.632960e+20
2022 Mar 28 06:55:00  1.404041e+31
2022 Mar 28 07:00:00  4.465595e+30
2022 Mar 28 07:05:00  4.416006e+21
2022 Mar 28 07:10:00  1.841542e+31
2022 Mar 28 07:15:00  4.841072e+30
2022 Mar 28 07:20:00  3.777893e+22
2022 Mar 28 07:25:00  1.036681e+27
2022 Mar 28 07:30:00  1.894270e+23
2022 Mar 28 07:45:00  1.717713e+19
2022 Mar 28 07:50:00  1.014120e+31
2022 Mar 28 08:05:00  1.014120e+31
2022 Mar 28 15:50:00  1.219700e+04
2022 Mar 28 16:05:00  2.565800e+04
2022 Mar 28 20:35:00  1.188440e+04
2022 Mar 28 20:50:00  1.840160e+04
2022 Mar 28 23:45:00  1.876180e+04
                         Rsw_in_s3
date                              
2022 Mar 28 00:05:00  1.717713e+19
2022 Mar 28 00:15:00  1.722534e+22
2022 Mar 28 00:30:00  7.205734e+31
2022 Mar 28 00:40:00  1.716117e+25
2022 Mar 28 01:00:00  7.080816e+31
2022 Mar 28 01:10:00  1.157819e+27
2022 Mar 28 01:20:00  1.499548e+10
2022 Mar 28 01:50:00  1.786357e+25
2022 Mar 28 02:10:00  1.403917e+31
2022 Mar 28 02:15:00  3.777893e+22
2022 Mar 28 02:25:00  4.429504e+27
2022 Mar 28 02:55:00  4.583270e+30
2022 Mar 28 03:05:00  2.614199e+11
2022 Mar 28 03:10:00  1.429708e+19
2022 Mar 28 03:15:00  1.429708e+19
2022 Mar 28 03:20:00  2.510864e+08
2022 Mar 28 03:30:00  1.036681e+27
2022 Mar 28 03:35:00  5.333139e+04
2022 Mar 28 03:40:00  3.022230e+32
2022 Mar 28 03:45:00  1.841542e+31
2022 Mar 28 03:50:00  1.036681e+27
2022 Mar 28 03:55:00  1.157819e+27
2022 Mar 28 04:00:00  1.841542e+31
2022 Mar 28 04:30:00  1.936802e+31
2022 Mar 28 04:35:00  1.157819e+27
2022 Mar 28 04:40:00  1.157819e+27
2022 Mar 28 04:45:00  1.157819e+27
2022 Mar 28 04:50:00  1.014120e+31
2022 Mar 28 04:55:00  1.036681e+27
2022 Mar 28 05:00:00  3.022230e+32
2022 Mar 28 05:10:00  7.080816e+31
2022 Mar 28 05:20:00  1.036681e+27
2022 Mar 28 05:25:00  1.717713e+19
2022 Mar 28 05:30:00  1.404041e+31
2022 Mar 28 05:35:00  2.581402e+11
2022 Mar 28 05:40:00  1.157819e+27
2022 Mar 28 05:50:00  2.614191e+11
2022 Mar 28 06:15:00  7.080816e+31
2022 Mar 28 06:30:00  9.764389e+05
2022 Mar 28 07:10:00  9.372172e+08
2022 Mar 28 07:20:00  1.014120e+31
2022 Mar 28 07:25:00  7.156229e+22
2022 Mar 28 07:30:00  1.692698e+22
2022 Mar 28 07:50:00  1.429708e+19
2022 Mar 28 08:00:00  4.645437e+13
2022 Mar 28 08:05:00  2.902920e+32
2022 Mar 28 08:10:00  1.891841e+11
2022 Mar 28 09:30:00  2.362960e+04
2022 Mar 28 11:20:00  2.000000e+04
2022 Mar 28 14:15:00  2.000000e+04
2022 Mar 28 14:40:00  5.133222e+03
2022 Mar 28 16:00:00  5.357481e+03
2022 Mar 28 20:20:00  2.000000e+04
                        Rsw_in_s16
date                              
2022 Mar 28 00:15:00  1.692691e+22
